Unnamed: 0,user_id,age,isbn,rating,book_title,book_author,year_of_publication,publisher,Language,city,state,country
9724,96341,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,killeen,texas,usa
9725,96589,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,vancouver,british columbia,canada
9726,98741,30.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,fairbanks,alaska,usa
9727,98758,25.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,calgary,alberta,canada
9728,99630,24.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,framingham,massachusetts,usa
9729,100264,37.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,brunswick,ohio,usa
9730,100846,39.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,plainfield,illinois,usa
9731,101299,76.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,pelham,",",
9732,102647,14.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,modesto,california,usa
9733,102967,54.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,olympia,washington,usa
9734,103496,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,pleasanton,california,usa
9735,104211,39.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,chattanooga,tennessee,usa
9736,104469,55.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,gainesville,florida,usa
9737,104636,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,youngstown,ohio,usa
9738,105335,25.0,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,edmonton,alberta,canada
9739,105374,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,montreal,quebec,canada
9740,106225,38.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,chicago,illinois,usa
9741,106236,43.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,duluth,georgia,usa
9742,108210,35.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,austin,texas,usa
9743,108799,34.74389988072476,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,kaneohe,hawaii,usa
9744,110493,34.74389988072476,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,mississauga,ontario,canada
9745,110912,36.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,milpitas,california,usa
9746,110934,46.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,kirkland,washington,usa
9747,112544,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,pendleton,new york,usa
9748,112818,15.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,bay village,",",
9749,114414,27.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,edinburg,texas,usa
9750,115120,29.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,sherman oaks,california,usa
9751,118207,57.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,barrington,illinois,usa
9752,119027,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,portland,oregon,usa
9753,121130,34.74389988072476,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,houston,texas,usa
9754,123485,56.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,carthage,tennessee,usa
9755,123736,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,college park,maryland,usa
9756,123790,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,mount vernon,new york,usa
9757,124942,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,olympia,washington,usa
9758,125519,40.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,irvine,california,usa
9759,126828,44.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,dothan,alabama,usa
9760,127233,29.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,marietta,georgia,usa
9761,127914,43.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,anchorage,alaska,usa
9762,128014,34.74389988072476,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,st. louis,missouri,usa
9763,128208,34.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,san antonio,texas,usa
9764,130474,33.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,nashville,tennessee,usa
9765,131482,37.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,woburn,massachusetts,usa
9766,133161,23.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,valdosta,georgia,usa
9767,135149,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,ft. pierce,florida,usa
9768,137684,34.74389988072476,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,houston,texas,usa
9769,137688,46.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,medford,new york,usa
9770,138097,35.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,winter park,florida,usa
9771,139828,49.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,juneau,,usa
9772,140410,26.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,st. louis,missouri,usa
9773,141010,35.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,puyallup,washington,usa
9774,143175,28.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,blythewood,south carolina,usa
9775,144348,31.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,lake mary,florida,usa
9776,145987,53.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,avon lake,ohio,usa
9777,148744,67.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,campbellsport,wisconsin,usa
9778,150977,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,jackson,tennessee,usa
9779,152651,24.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,plattsburgh,new york,usa
9780,154409,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,renton,washington,usa
9781,158295,34.74389988072476,0446612545,6,The Beach House,James Patterson,2003.0,Warner Books,9,cleveland,ohio,usa
9782,158846,54.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,sagle,idaho,usa
9783,159647,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,high prairie,alberta,canada
9784,159822,37.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,aptos,california,usa
9785,160571,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,limoges,,france
9786,160742,53.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,edmond,oklahoma,usa
9787,160819,43.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,miami,florida,usa
9788,161250,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,germantown,maryland,usa
9789,162214,23.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,dresden,sachsen,germany
9790,164926,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,ann arbor,michigan,usa
9791,166123,32.0,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,cortez,colorado,usa
9792,166877,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,silver spring,maryland,usa
9793,167349,33.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,keller,texas,usa
9794,167657,62.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,wesley chapel,florida,usa
9795,167800,57.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,olive branch,mississippi,usa
9796,168016,39.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,lakewood,california,usa
9797,168816,35.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,santa clara,california,usa
9798,169057,50.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,westlake,ohio,usa
9799,169233,27.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,chicago,illinois,usa
9800,170861,44.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,hopkinton,massachusetts,usa
9801,171078,43.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,langley,british columbia,canada
9802,172192,36.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,ann arbor,michigan,usa
9803,176230,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,cheyenne,wyoming,usa
9804,177792,32.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,brooklyn park,minnesota,usa
9805,178667,34.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,freehold,new jersey,usa
9806,182085,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,ginsheim,hessen,germany
9807,182746,44.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,jacksonville,florida,usa
9808,182993,40.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,carneys point,new jersey,usa
9809,183005,49.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,corning,new york,usa
9810,183101,15.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,kingsport,tennessee,usa
9811,183347,35.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,ft. meade,maryland,usa
9812,185233,31.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,winnemucca,nevada,usa
9813,185263,30.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,puyallup,washington,usa
9814,185554,42.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,rochester,new york,usa
9815,187256,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,citrus heights,california,usa
9816,187922,34.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,taunton,massachusetts,usa
9817,188398,50.0,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,lexington,kentucky,usa
9818,189516,37.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,colorado springs,colorado,usa
9819,189891,34.74389988072476,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,hays,kansas,usa
9820,190925,51.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,hobe sound,florida,usa
9821,191913,54.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,portland,oregon,usa
9822,192278,34.74389988072476,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,putnam valley,new york,usa
9823,193336,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,huntingtown,maryland,usa
9824,193672,32.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,minneapolis,minnesota,usa
9825,194735,60.0,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,victoria,british columbia,canada
9826,196466,30.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,king of prussia,pennsylvania,usa
9827,196985,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,storm lake,iowa,usa
9828,198046,51.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,milwaukee,wisconsin,usa
9829,201066,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,san diego,,usa
9830,201674,28.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,sellersville,pennsylvania,usa
9831,204864,47.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,simi valley,california,usa
9832,208338,39.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,glendale,arizona,usa
9833,208829,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,fredericton,new brunswick,canada
9834,210717,42.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,wantagh,new york,usa
9835,211426,24.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,pueblo,colorado,usa
9836,213207,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,maryland heights,missouri,usa
9837,216336,18.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,sedalia,missouri,usa
9838,219546,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,new albany,indiana,usa
9839,219798,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,phoenix,arizona,usa
9840,220095,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,portland,oregon,usa
9841,220485,18.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,jefferson,ohio,usa
9842,221732,26.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,columbia,missouri,usa
9843,222220,30.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,austin,texas,usa
9844,222429,51.0,0446612545,6,The Beach House,James Patterson,2003.0,Warner Books,9,xenia,ohio,usa
9845,222688,42.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,philadelphia,pennsylvania,usa
9846,222814,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,littleton,",",
9847,222941,57.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,las vegas,nevada,usa
9848,223431,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,los angeles,california,usa
9849,224997,34.74389988072476,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,legazpi,albay,philippines
9850,225087,51.0,0446612545,5,The Beach House,James Patterson,2003.0,Warner Books,9,toronto,ontario,canada
9851,225763,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,san francisco,california,usa
9852,225810,56.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,el cajon,california,usa
9853,226545,38.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,mesa,arizona,usa
9854,226671,26.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,moose jaw,saskatchewan,canada
9855,228678,49.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,bowling green,kentucky,usa
9856,228681,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,dumont,new jersey,usa
9857,230249,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,glen rock,pennsylvania,usa
9858,230459,39.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,orlando,florida,usa
9859,230522,52.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,colorado springs,colorado,usa
9860,231237,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,waianae,hawaii,us
9861,232131,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,oakland,california,usa
9862,232945,28.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,newport,rhode island,usa
9863,233869,30.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,germantown,maryland,usa
9864,234165,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,upton,massachusetts,usa
9865,235105,46.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,st louis,missouri,usa
9866,235324,26.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,puyallup,washington,usa
9867,235842,41.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,griswold,iowa,usa
9868,235935,43.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,bridgeton,new jersey,usa
9869,236283,41.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,orlando,florida,usa
9870,236990,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,tumwater,washington,usa
9871,240643,34.74389988072476,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,niceville,florida,usa
9872,242299,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,orlando,florida,usa
9873,242646,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,ft myers beach,florida,usa
9874,246513,23.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,virginia beach,virginia,usa
9875,247055,25.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,daly city,california,usa
9876,247447,19.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,long beach,california,usa
9877,248259,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,miami lakes,florida,usa
9878,250196,60.0,0446612545,9,The Beach House,James Patterson,2003.0,Warner Books,9,greenacres,washington,usa
9879,251339,46.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,bayboro,north carolina,usa
9880,252695,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,lincoln,nebraska,usa
9881,253005,43.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,huntsville,alabama,usa
9882,254127,37.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,roselle,illinois,usa
9883,254160,33.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,millbrae,california,usa
9884,254409,46.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,mcdonald,tennessee,usa
9885,254971,53.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,boise,idaho,usa
9886,257028,31.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,chicago heights,illinois,usa
9887,261829,32.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,fpo,ap,usa
9888,262399,48.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,glen allen,virginia,usa
9889,263460,31.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,tampa,florida,usa
9890,264646,58.0,0446612545,6,The Beach House,James Patterson,2003.0,Warner Books,9,atwater,ca. 95301,"california, usa"
9891,264947,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,la mesa,california,usa
9892,265115,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,vista,california,usa
9893,266056,47.0,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,hoover,alabama,usa
9894,266268,34.74389988072476,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,camden,south carolina,usa
9895,267453,53.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,richfield,wisconsin,usa
9896,267553,68.0,0446612545,10,The Beach House,James Patterson,2003.0,Warner Books,9,rock cave,west virginia,usa
9897,267703,31.0,0446612545,8,The Beach House,James Patterson,2003.0,Warner Books,9,winnipeg,manitoba,canada
9898,268330,23.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,miami,florida,usa
9899,268622,36.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,upper township,new jersey,usa
9900,268682,34.74389988072476,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,shelton,connecticut,usa
9901,269439,38.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,austin,texas,usa
9902,271538,23.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,alexandria,virginia,usa
9903,271557,31.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,antigonish,nova scotia,canada
9904,274308,33.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,delray beach,florida,usa
9905,278153,61.0,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,9,cape canaveralf,florida,usa
9906,278561,34.74389988072476,0446612545,7,The Beach House,James Patterson,2003.0,Warner Books,9,merrimack,new hampshire,usa
9907,114,57.0,0446612618,8,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,ligonier,pennsylvania,usa
9908,11676,34.74389988072476,0446612618,5,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,,,
9909,21576,31.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,memphis,tennessee,usa
9910,31050,34.74389988072476,0446612618,5,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,woodbine,maryland,usa
9911,33614,36.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,southaven,mississippi,usa
9912,36606,39.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,san marcos,california,usa
9913,43246,36.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,toronto,ontario,canada
9914,47316,34.74389988072476,0446612618,8,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,comanche,texas,usa
9915,52584,45.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,livermore,california,usa
9916,79186,37.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,fairbanks,alaska,usa
9917,82164,46.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,oshawa,ontario,canada
9918,90332,38.0,0446612618,10,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,jamesville,new york,usa
9919,109899,34.74389988072476,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,garnerville,new york,usa
9920,130426,34.74389988072476,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,walla walla,washington,usa
9921,149598,41.0,0446612618,5,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,newnan,georgia,usa
9922,154469,34.74389988072476,0446612618,3,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,trois-rivières ouest,quebec,canada
9923,162671,19.0,0446612618,9,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,yarmouth,nova scotia,canada
9924,167800,57.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,olive branch,mississippi,usa
9925,169699,40.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,vadnais heights,minnesota,usa
9926,203642,34.74389988072476,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,campbell,california,usa
9927,223587,34.74389988072476,0446612618,10,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,pgh,pennsylvania,usa
9928,231264,38.0,0446612618,0,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,san antonio,texas,usa
9929,239688,26.0,0446612618,5,A Kiss Remembered,Sandra Brown,2003.0,Warner Books,9,winnemucca,nevada,usa
9930,114,57.0,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,ligonier,pennsylvania,usa
9931,11676,34.74389988072476,0451208080,9,The Short Forever,Stuart Woods,2003.0,Signet Book,en,,,
9932,14521,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,providence,rhode island,usa
9933,28204,61.0,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,south ohio,nova scotia,canada
9934,29279,43.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,philadelphia,pennsylvania,usa
9935,32195,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,fall river,massachusetts,usa
9936,33474,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,walnut creek,california,usa
9937,35859,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,duluth,minnesota,usa
9938,41557,34.74389988072476,0451208080,6,The Short Forever,Stuart Woods,2003.0,Signet Book,en,gig harbor,washington,usa
9939,41676,68.0,0451208080,7,The Short Forever,Stuart Woods,2003.0,Signet Book,en,ronald,washington,usa
9940,49109,38.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,west jordan,utah,usa
9941,54416,51.0,0451208080,6,The Short Forever,Stuart Woods,2003.0,Signet Book,en,,,usa
9942,55487,37.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,clearwater,florida,usa
9943,67840,50.0,0451208080,7,The Short Forever,Stuart Woods,2003.0,Signet Book,en,houston,texas,usa
9944,75089,34.74389988072476,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,salt lake city,utah,usa
9945,78921,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,portland,",",
9946,93198,32.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,prince george,british columbia,canada
9947,108547,35.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,st louis,missouri,usa
9948,119027,34.74389988072476,0451208080,2,The Short Forever,Stuart Woods,2003.0,Signet Book,en,portland,oregon,usa
9949,119575,30.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,north vancouver,british columbia,canada
9950,123430,34.74389988072476,0451208080,9,The Short Forever,Stuart Woods,2003.0,Signet Book,en,manning,south carolina,usa
9951,127129,34.74389988072476,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,langley,british columbia,canada
9952,131098,67.0,0451208080,6,The Short Forever,Stuart Woods,2003.0,Signet Book,en,roanoke,virginia,usa
9953,136205,39.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,crest hill,illinois,usa
9954,148744,67.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,campbellsport,wisconsin,usa
9955,168793,57.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,san diego,california,usa
9956,169309,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,east lansing,michigan,usa
9957,171078,43.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,langley,british columbia,canada
9958,181223,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,windham,new hampshire,usa
9959,186958,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,descanso,",",
9960,187574,34.74389988072476,0451208080,7,The Short Forever,Stuart Woods,2003.0,Signet Book,en,metuchen,new jersey,usa
9961,212859,61.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,monroeville,pennsylvania,usa
9962,217107,34.0,0451208080,9,The Short Forever,Stuart Woods,2003.0,Signet Book,en,pittsburgh,pennsylvania,usa
9963,223784,47.0,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,richmond,virginia,usa
9964,251613,34.0,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,sonoma,california,usa
9965,258690,34.74389988072476,0451208080,0,The Short Forever,Stuart Woods,2003.0,Signet Book,en,calgary,alberta,canada
9966,275450,75.0,0451208080,8,The Short Forever,Stuart Woods,2003.0,Signet Book,en,bakersfield,california,usa
9967,114,57.0,0553584383,9,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,ligonier,pennsylvania,usa
9968,7338,33.0,0553584383,9,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,roswell,georgia,usa
9969,8936,18.0,0553584383,0,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,elizabeth city,north carolina,usa
9970,23128,40.0,0553584383,0,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,philadelphia,pennsylvania,usa
9971,25131,34.74389988072476,0553584383,7,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,grimes,iowa,usa
9972,30716,23.0,0553584383,0,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books,en,new york,new york,usa
